PostalCode,District,Sector,Region,PlanningArea,Latitude,Longitude
228152,9,22,Central Region,Rochor,1.301672686,103.8480362
228491,9,22,Central Region,Rochor,1.304324662,103.8487837
228459,9,22,Central Region,Rochor,1.300549474,103.8462777
238214,9,23,Central Region,Singapore River,1.289847269,103.8379051
239496,9,23,Central Region,Singapore River,1.295651319,103.8322368
228495,9,22,Central Region,Rochor,1.303510732,103.8491348
228485,9,22,Central Region,Rochor,1.304075355,103.8491848
228492,9,22,Central Region,Rochor,1.303768432,103.8487084
228493,9,22,Central Region,Rochor,1.303567012,103.8487338
238213,9,23,Central Region,Singapore River,1.290372994,103.8380112
228462,9,22,Central Region,Rochor,1.301032035,103.8463896
228457,9,22,Central Region,Rochor,1.301427608,103.8459281
228463,9,22,Central Region,Rochor,1.300964835,103.8459566
228490,9,22,Central Region,Rochor,1.304354948,103.8487579
238710,9,23,Central Region,Museum,1.298281594,103.8427868
238258,9,23,Central Region,Singapore River,1.29204842,103.8363952
238212,9,23,Central Region,Singapore River,1.290936915,103.8383463
238215,9,23,Central Region,Singapore River,1.289847269,103.8379051
238255,9,23,Central Region,Singapore River,1.291733595,103.8369713
239071,9,23,Central Region,River Valley,1.292335618,103.8375492
239104,9,23,Central Region,River Valley,1.29687153,103.8398558
238549,9,23,Central Region,River Valley,1.300087543,103.8300709
229236,9,22,Central Region,Museum,1.299809173,103.8469629
229955,9,22,Central Region,Newton,1.309660253,103.8384453
239899,9,23,Central Region,River Valley,1.29849428,103.8366498
239897,9,23,Central Region,River Valley,1.298532877,103.8369261
239124,9,23,Central Region,River Valley,1.29689177,103.8398407
239101,9,23,Central Region,River Valley,1.29687153,103.8398558
239103,9,23,Central Region,River Valley,1.29687153,103.8398558
239125,9,23,Central Region,River Valley,1.29687153,103.8398558
238545,9,23,Central Region,River Valley,1.300454169,103.8298037
229953,9,22,Central Region,Newton,1.310320669,103.8384009
228232,9,22,Central Region,Newton,1.312361691,103.8367273
229545,9,22,Central Region,Newton,1.307974865,103.8303255
229546,9,22,Central Region,Newton,1.308460173,103.8306423
238010,9,23,Central Region,River Valley,1.293092292,103.8405386
239949,9,23,Central Region,River Valley,1.291883736,103.8389456
229774,9,22,Central Region,Newton,1.307735315,103.839088
239497,9,23,Central Region,Singapore River,1.291066112,103.8344989
229775,9,22,Central Region,Newton,1.308180497,103.8387051
228513,9,22,Central Region,Newton,1.306692173,103.8361834
238107,9,23,Central Region,River Valley,1.297175251,103.8360327
238113,9,23,Central Region,River Valley,1.29793589,103.8364376
238141,9,23,Central Region,River Valley,1.298410361,103.8358983
228686,9,22,Central Region,Rochor,1.304657223,103.8494804
239333,9,23,Central Region,River Valley,1.294051116,103.8398275
239332,9,23,Central Region,River Valley,1.293799774,103.8394221
239334,9,23,Central Region,River Valley,1.294164115,103.8394524
237973,9,23,Central Region,Orchard,1.303836916,103.8317078
239435,9,23,Central Region,Singapore River,1.294747276,103.8326239
239432,9,23,Central Region,Singapore River,1.293695353,103.8331172
239434,9,23,Central Region,Singapore River,1.294271558,103.8327952
228239,9,22,Central Region,Newton,1.312365177,103.8367225
239195,9,23,Central Region,River Valley,1.298983984,103.8342684
229719,9,22,Central Region,Newton,1.310006451,103.8365164
238568,9,23,Central Region,River Valley,1.300305481,103.8289525
238551,9,23,Central Region,River Valley,1.30109788,103.8305632
228697,9,22,Central Region,Rochor,1.306472541,103.8476827
238550,9,23,Central Region,River Valley,1.301478332,103.8307786
229816,9,22,Central Region,Newton,1.306829451,103.8381646
228314,9,22,Central Region,Newton,1.309143456,103.8375797
238567,9,23,Central Region,River Valley,1.300484447,103.8285437
238713,9,23,Central Region,Museum,1.298250867,103.843081
228238,9,22,Central Region,Orchard,1.30579943,103.8330747
238403,9,23,Central Region,River Valley,1.296799108,103.8345971
239220,9,23,Central Region,River Valley,1.299066008,103.8320686
228071,9,22,Central Region,Rochor,1.302585394,103.8472293
228073,9,22,Central Region,Rochor,1.302630195,103.8473356
239700,9,23,Central Region,River Valley,1.299422811,103.8347768
238406,9,23,Central Region,River Valley,1.29728166,103.8346906
229809,9,22,Central Region,Newton,1.307261755,103.8385363
228096,9,22,Central Region,Rochor,1.303438443,103.8476115
229808,9,22,Central Region,Newton,1.307333225,103.8384806
229721,9,22,Central Region,Newton,1.308031268,103.8361831
228079,9,22,Central Region,Rochor,1.303135866,103.8477356
228163,9,22,Central Region,Rochor,1.302039393,103.846842
237988,9,23,Central Region,River Valley,1.294161913,103.8384281
228687,9,22,Central Region,Rochor,1.30625542,103.8478765
238216,9,23,Central Region,Singapore River,1.290210504,103.8375618
228867,9,22,Central Region,Novena,1.31317509,103.8437959
229976,9,22,Central Region,Rochor,1.301243277,103.8477384
228068,9,22,Central Region,Rochor,1.302445908,103.8475325
229975,9,22,Central Region,Rochor,1.301563336,103.8473823
229979,9,22,Central Region,Rochor,1.301418093,103.8475703
239059,9,23,Central Region,River Valley,1.2921332,103.8380649
238026,9,23,Central Region,River Valley,1.293204799,103.8402017
238002,9,23,Central Region,River Valley,1.293328528,103.8403721
228229,9,22,Central Region,Newton,1.311413799,103.8359664
238598,9,23,Central Region,River Valley,1.29650352,103.841837
228598,9,22,Central Region,Novena,1.31285377,103.8421074
228600,9,22,Central Region,Novena,1.312490482,103.8420871
238590,9,23,Central Region,River Valley,1.296595789,103.8423939
239319,9,23,Central Region,River Valley,1.295513959,103.8389079
239900,9,23,Central Region,River Valley,1.29906764,103.836832
237990,9,23,Central Region,River Valley,1.29416113,103.8380583
238008,9,23,Central Region,River Valley,1.293204799,103.8402017
238004,9,23,Central Region,River Valley,1.293204799,103.8402017
239896,9,23,Central Region,River Valley,1.297192855,103.8374709
238591,9,23,Central Region,River Valley,1.296326951,103.8425337
238595,9,23,Central Region,River Valley,1.295785232,103.8421037
238594,9,23,Central Region,River Valley,1.295462942,103.842257
238593,9,23,Central Region,River Valley,1.295771063,103.8425709
228193,9,22,Central Region,Rochor,1.30010163,103.8483425
239566,9,23,Central Region,River Valley,1.296718641,103.8381733
228192,9,22,Central Region,Rochor,1.30010163,103.8483425
228194,9,22,Central Region,Rochor,1.300100461,103.8485648
228191,9,22,Central Region,Rochor,1.301580835,103.848508
228196,9,22,Central Region,Rochor,1.300838184,103.8488807
238142,9,23,Central Region,River Valley,1.296741859,103.8368837
239977,9,23,Central Region,River Valley,1.302517161,103.8294693
229790,9,22,Central Region,Newton,1.307706427,103.8379661
238596,9,23,Central Region,River Valley,1.296137936,103.8420306
229743,9,22,Central Region,Newton,1.307415352,103.8397173
238011,9,23,Central Region,River Valley,1.292944884,103.8407021
238126,9,23,Central Region,River Valley,1.297341971,103.8367416
229620,9,22,Central Region,Newton,1.30417809,103.8406859
229158,9,22,Central Region,Newton,1.303816546,103.8382932
229157,9,22,Central Region,Newton,1.303610268,103.8384569
229632,9,22,Central Region,Newton,1.304416015,103.8410588
229161,9,22,Central Region,Newton,1.304220707,103.8383895
229630,9,22,Central Region,Newton,1.304407506,103.8405994
229720,9,22,Central Region,Newton,1.304348125,103.838011
229631,9,22,Central Region,Newton,1.304644849,103.8405274
238015,9,23,Central Region,River Valley,1.293604202,103.8398648
238012,9,23,Central Region,River Valley,1.293724018,103.839759
238017,9,23,Central Region,River Valley,1.293533843,103.8399415
238022,9,23,Central Region,River Valley,1.293351901,103.8401194
238021,9,23,Central Region,River Valley,1.293382101,103.8400769
238013,9,23,Central Region,River Valley,1.293687323,103.839798
238014,9,23,Central Region,River Valley,1.293646426,103.8398299
239427,9,23,Central Region,Singapore River,1.29293392,103.83359
229658,9,22,Central Region,Newton,1.30477435,103.8374319
229619,9,22,Central Region,Newton,1.303955778,103.840804
229660,9,22,Central Region,Newton,1.304768412,103.837901
229633,9,22,Central Region,Newton,1.304087532,103.8411113
229747,9,22,Central Region,Newton,1.30899132,103.8382847
229746,9,22,Central Region,Newton,1.308638408,103.8383636
238020,9,23,Central Region,River Valley,1.293431508,103.8400487
238023,9,23,Central Region,River Valley,1.293321662,103.8401572
238024,9,23,Central Region,River Valley,1.293287882,103.8401943
238019,9,23,Central Region,River Valley,1.293465928,103.8400147
238018,9,23,Central Region,River Valley,1.293497604,103.8399787
238437,9,23,Central Region,River Valley,1.293715328,103.8372767
238016,9,23,Central Region,River Valley,1.293569801,103.8399033
238599,9,23,Central Region,River Valley,1.296705265,103.8419026
229657,9,22,Central Region,Newton,1.304223349,103.8377138
238322,9,23,Central Region,River Valley,1.295717053,103.839861
239975,9,23,Central Region,River Valley,1.303154281,103.8295775
239197,9,23,Central Region,River Valley,1.2991678,103.8334276
229745,9,22,Central Region,Newton,1.308590937,103.8386742
229239,9,22,Central Region,Museum,1.300420062,103.8459576
238291,9,23,Central Region,Singapore River,1.293800931,103.842145
229391,9,22,Central Region,Newton,1.305059009,103.8392358
239555,9,23,Central Region,River Valley,1.297968007,103.8384081
238592,9,23,Central Region,River Valley,1.296011318,103.8428307
239855,9,23,Central Region,River Valley,1.298846472,103.837352
239565,9,23,Central Region,River Valley,1.296610703,103.8385837
229784,9,22,Central Region,Newton,1.308192733,103.8383742
239573,9,23,Central Region,River Valley,1.29660443,103.8388425
229815,9,22,Central Region,Newton,1.306562597,103.8378007
238324,9,23,Central Region,River Valley,1.295704105,103.8398118
229618,9,22,Central Region,Newton,1.30360072,103.8411169
228240,9,22,Central Region,Newton,1.309990178,103.8354997
238374,9,23,Central Region,River Valley,1.296391119,103.8346942
239669,9,23,Central Region,River Valley,1.29534158,103.8398444
239974,9,23,Central Region,River Valley,1.303766556,103.8300335
238260,9,23,Central Region,Singapore River,1.290834126,103.8372804
228175,9,22,Central Region,Rochor,1.302776124,103.846571
238344,9,23,Central Region,River Valley,1.295590633,103.839037
239114,9,23,Central Region,River Valley,1.297272947,103.8389403
239847,9,23,Central Region,River Valley,1.298062379,103.8380191
238349,9,23,Central Region,River Valley,1.295631027,103.8416151
239219,9,23,Central Region,River Valley,1.299307886,103.8323999
229977,9,22,Central Region,Rochor,1.301067443,103.8479936
228025,9,22,Central Region,Rochor,1.302807195,103.8488404
238699,9,23,Central Region,Museum,1.297417086,103.8432012
228470,9,22,Central Region,Rochor,1.300212781,103.8475801
228478,9,22,Central Region,Rochor,1.300504837,103.8476941
228471,9,22,Central Region,Rochor,1.300918976,103.8471112
228461,9,22,Central Region,Rochor,1.300369378,103.8472866
228475,9,22,Central Region,Rochor,1.301312666,103.8471569
228472,9,22,Central Region,Rochor,1.301105571,103.8469809
228476,9,22,Central Region,Rochor,1.301114566,103.8473734
228458,9,22,Central Region,Rochor,1.300349306,103.8479313
228453,9,22,Central Region,Rochor,1.300690581,103.8481293
229723,9,22,Central Region,Orchard,1.303486854,103.8374444
228477,9,22,Central Region,Rochor,1.300897549,103.8476412
228474,9,22,Central Region,Rochor,1.301526082,103.8469592
228473,9,22,Central Region,Rochor,1.301745723,103.84674
237963,9,23,Central Region,River Valley,1.293037367,103.8377728
237992,9,23,Central Region,River Valley,1.293496664,103.8381049
239199,9,23,Central Region,River Valley,1.298124446,103.8340664
238146,9,23,Central Region,River Valley,1.29614348,103.8362925
238102,9,23,Central Region,River Valley,1.296772391,103.8362145
239320,9,23,Central Region,River Valley,1.295285645,103.8385674
238385,9,23,Central Region,River Valley,1.29653566,103.8351795
229240,9,22,Central Region,Museum,1.299879822,103.8464142
229241,9,22,Central Region,Museum,1.300135503,103.8467504
238432,9,23,Central Region,River Valley,1.29474076,103.8365837
238438,9,23,Central Region,River Valley,1.294240857,103.8367673
228606,9,22,Central Region,Novena,1.312413821,103.8413821
228607,9,22,Central Region,Novena,1.312731109,103.8408056
228599,9,22,Central Region,Novena,1.312830391,103.8415443
239588,9,23,Central Region,River Valley,1.297259073,103.8310237
239590,9,23,Central Region,River Valley,1.296668723,103.8316126
238863,9,23,Central Region,Orchard,1.30446379,103.8340052
229414,9,22,Central Region,Newton,1.304844227,103.8397053
238876,9,23,Central Region,Orchard,1.307178873,103.82847
239194,9,23,Central Region,River Valley,1.298290677,103.8333776
239229,9,23,Central Region,River Valley,1.296737448,103.8330057
229664,9,22,Central Region,Newton,1.306162225,103.8369945
239228,9,23,Central Region,River Valley,1.297599082,103.8326778
238365,9,23,Central Region,River Valley,1.295562971,103.8342355
228149,9,22,Central Region,Rochor,1.301147129,103.8495698
238363,9,23,Central Region,River Valley,1.294717872,103.8342021
229668,9,22,Central Region,Newton,1.307525584,103.8364879
238844,9,23,Central Region,Orchard,1.301978369,103.839759
238351,9,23,Central Region,River Valley,1.295989651,103.8412619
238428,9,23,Central Region,River Valley,1.295202862,103.8369215
238366,9,23,Central Region,River Valley,1.296109707,103.8385065
238143,9,23,Central Region,River Valley,1.297871084,103.8350563
239193,9,23,Central Region,River Valley,1.29831388,103.8342698
238145,9,23,Central Region,River Valley,1.297780105,103.8352257
228519,9,22,Central Region,Newton,1.308454124,103.8354562
229741,9,22,Central Region,Newton,1.306929886,103.8397162
229666,9,22,Central Region,Newton,1.306855264,103.8368433
238361,9,23,Central Region,River Valley,1.294479706,103.834508
228514,9,22,Central Region,Newton,1.306976589,103.8361891
229543,9,22,Central Region,Newton,1.307838643,103.8310554
238359,9,23,Central Region,River Valley,1.294567929,103.8351622
228305,9,22,Central Region,Newton,1.308107932,103.8395461
239639,9,23,Central Region,River Valley,1.295386392,103.8358491
229544,9,22,Central Region,Newton,1.309128296,103.8316084
238144,9,23,Central Region,River Valley,1.297780105,103.8352257
229594,9,22,Central Region,Orchard,1.307580795,103.8294767
239225,9,23,Central Region,River Valley,1.298473629,103.8327038
238352,9,23,Central Region,River Valley,1.296324256,103.8414516
239226,9,23,Central Region,River Valley,1.298104164,103.8325819
229742,9,22,Central Region,Newton,1.307031315,103.8394459
228512,9,22,Central Region,Newton,1.30626331,103.836261
239222,9,23,Central Region,River Valley,1.298078667,103.8314912
229402,9,22,Central Region,Newton,1.305328277,103.8392811
228089,9,22,Central Region,Rochor,1.30324013,103.8467734
239757,9,23,Central Region,Orchard,1.298748657,103.8403152
229922,9,22,Central Region,Orchard,1.304250532,103.8368128
239224,9,23,Central Region,River Valley,1.298379943,103.8321903
239227,9,23,Central Region,River Valley,1.297150283,103.8319582
229401,9,22,Central Region,Newton,1.305381736,103.8390616
228064,9,22,Central Region,Rochor,1.302255019,103.847854
229681,9,22,Central Region,Newton,1.309645959,103.8358674
228170,9,22,Central Region,Rochor,1.302546681,103.8463371
228511,9,22,Central Region,Newton,1.305873226,103.836359
228157,9,22,Central Region,Rochor,1.301856815,103.8476797
238120,9,23,Central Region,River Valley,1.297508805,103.8362688
238139,9,23,Central Region,River Valley,1.296986753,103.8367375
239893,9,23,Central Region,River Valley,1.299418391,103.8361887
229571,9,22,Central Region,Orchard,1.306814551,103.8316118
229744,9,22,Central Region,Newton,1.308510308,103.8379724
239549,9,23,Central Region,River Valley,1.298189733,103.838458
239894,9,23,Central Region,River Valley,1.299025121,103.8362551
238357,9,23,Central Region,River Valley,1.295497447,103.8349694
239763,9,23,Central Region,Orchard,1.298748657,103.8403152
228022,9,22,Central Region,Rochor,1.302444825,103.8485543
239756,9,23,Central Region,Orchard,1.298748657,103.8403152
239760,9,23,Central Region,Orchard,1.298748657,103.8403152
228188,9,22,Central Region,Rochor,1.302107621,103.8477077
228421,9,22,Central Region,Rochor,1.303981919,103.8497832
239762,9,23,Central Region,River Valley,1.298748657,103.8403152
228184,9,22,Central Region,Rochor,1.303014683,103.8464438
229663,9,22,Central Region,Newton,1.306086547,103.8379067
238548,9,23,Central Region,River Valley,1.300433949,103.8298051
238544,9,23,Central Region,River Valley,1.300679685,103.8297138
238543,9,23,Central Region,River Valley,1.30067912,103.8297133
238547,9,23,Central Region,River Valley,1.300433949,103.8298051
238546,9,23,Central Region,River Valley,1.300433949,103.8298051
229789,9,22,Central Region,Newton,1.308120384,103.8379408
238522,9,23,Central Region,River Valley,1.301673057,103.8300287
239198,9,23,Central Region,River Valley,1.2984632,103.834299
238675,9,23,Central Region,River Valley,1.296748364,103.8414998
229417,9,22,Central Region,Newton,1.305141227,103.8396587
248368,10,24,Central Region,Tanglin,1.293173476,103.8285776
258371,10,25,Central Region,Tanglin,1.306633499,103.825945
278739,10,27,Central Region,Bukit Timah,1.308730525,103.801102
278740,10,27,Central Region,Bukit Timah,1.308684332,103.8016891
248358,10,24,Central Region,Tanglin,1.293396693,103.8279208
259709,10,25,Central Region,Tanglin,1.317344006,103.8335576
278738,10,27,Central Region,Bukit Timah,1.309159939,103.8025174
258541,10,25,Central Region,Tanglin,1.319975459,103.8243044
259279,10,25,Central Region,Tanglin,1.313866544,103.8064572
249580,10,24,Central Region,River Valley,1.29978083,103.8284892
248362,10,24,Central Region,Tanglin,1.293781981,103.8293177
248364,10,24,Central Region,Tanglin,1.293007458,103.8294911
249015,10,24,Central Region,Tanglin,1.293639331,103.8234986
278102,10,27,Central Region,Bukit Timah,1.311962985,103.7979772
258709,10,25,Central Region,Tanglin,1.31826158,103.830353
249565,10,24,Central Region,Tanglin,1.298109823,103.8277127
259345,10,25,Central Region,Tanglin,1.316586221,103.8292356
249034,10,24,Central Region,Tanglin,1.294193092,103.8232472
278106,10,27,Central Region,Bukit Timah,1.311452162,103.7971283
249693,10,24,Central Region,River Valley,1.303179745,103.8276662
278741,10,27,Central Region,Bukit Timah,1.309094587,103.802173
248360,10,24,Central Region,Tanglin,1.293906357,103.8286753
259811,10,25,Central Region,Tanglin,1.317114986,103.834351
259977,10,25,Central Region,Newton,1.311272424,103.8281321
278535,10,27,Central Region,Bukit Timah,1.31157264,103.8025768
258542,10,25,Central Region,Tanglin,1.320484415,103.8243509
249018,10,24,Central Region,Tanglin,1.294192547,103.8235159
249566,10,24,Central Region,Tanglin,1.298137086,103.827171
258710,10,25,Central Region,Tanglin,1.317247575,103.8299726
259328,10,25,Central Region,Tanglin,1.316711707,103.8312609
249694,10,24,Central Region,River Valley,1.303971017,103.8278668
248201,10,24,Central Region,Tanglin,1.296139861,103.8272318
259278,10,25,Central Region,Tanglin,1.314589049,103.8067914
247965,10,24,Central Region,Bukit Merah,1.292044062,103.8159975
247966,10,24,Central Region,Bukit Merah,1.291974176,103.8165698
258711,10,25,Central Region,Tanglin,1.316986726,103.830547
249567,10,24,Central Region,Tanglin,1.297572478,103.8269792
259326,10,25,Central Region,Tanglin,1.316947224,103.8317812
269748,10,26,Central Region,Bukit Timah,1.329825447,103.7994699
258343,10,25,Central Region,Newton,1.309133475,103.8277261
259344,10,25,Central Region,Tanglin,1.31725838,103.8310389
259725,10,25,Central Region,Tanglin,1.318281079,103.8293825
249692,10,24,Central Region,River Valley,1.303258777,103.8284692
259324,10,25,Central Region,Tanglin,1.316449755,103.8321303
249047,10,24,Central Region,Tanglin,1.294295535,103.8214312
249046,10,24,Central Region,Tanglin,1.294696601,103.821392
259276,10,25,Central Region,Tanglin,1.31546034,103.806917
249576,10,24,Central Region,River Valley,1.299622078,103.8292282
248018,10,24,Central Region,Tanglin,1.300967417,103.817531
259960,10,25,Central Region,Newton,1.308665645,103.8290814
249045,10,24,Central Region,Tanglin,1.294800583,103.821972
248899,10,24,Central Region,Tanglin,1.294891588,103.8296996
248902,10,24,Central Region,Tanglin,1.294980918,103.8299631
259856,10,25,Central Region,Tanglin,1.314989878,103.8292938
259708,10,25,Central Region,Newton,1.31643963,103.8354876
278104,10,27,Central Region,Bukit Timah,1.31155433,103.7976317
259275,10,25,Central Region,Tanglin,1.31596321,103.8067496
258005,10,25,Central Region,Tanglin,1.306377855,103.8240202
268800,10,26,Central Region,Bukit Timah,1.329905575,103.7958225
259334,10,25,Central Region,Tanglin,1.316482034,103.8298972
269203,10,26,Central Region,Bukit Timah,1.325147092,103.8028763
269199,10,26,Central Region,Bukit Timah,1.324660439,103.8049166
269198,10,26,Central Region,Bukit Timah,1.324355388,103.8052651
269197,10,26,Central Region,Bukit Timah,1.324394617,103.8046325
269196,10,26,Central Region,Bukit Timah,1.324498279,103.8038327
269200,10,26,Central Region,Bukit Timah,1.324832928,103.8041779
269201,10,26,Central Region,Bukit Timah,1.325025072,103.8034323
269204,10,26,Central Region,Bukit Timah,1.324664255,103.8029915
259957,10,25,Central Region,Newton,1.309745257,103.830115
259955,10,25,Central Region,Newton,1.309511305,103.8292195
269206,10,26,Central Region,Bukit Timah,1.324354773,103.8029516
269207,10,26,Central Region,Bukit Timah,1.324354773,103.8029516
279872,10,27,Central Region,Bukit Timah,1.331342558,103.7929047
267829,10,26,Central Region,Bukit Timah,1.312919029,103.7969842
279871,10,27,Central Region,Bukit Timah,1.331725212,103.7929908
257864,10,25,Central Region,Tanglin,1.318347904,103.8260655
269129,10,26,Central Region,Bukit Timah,1.324358177,103.802951
259959,10,25,Central Region,Newton,1.310558048,103.8295088
277125,10,27,Central Region,Bukit Timah,1.31810472,103.7803257
259332,10,25,Central Region,Tanglin,1.316490115,103.8304733
259333,10,25,Central Region,Tanglin,1.317269174,103.8295036
248969,10,24,Central Region,Tanglin,1.296403005,103.8297583
257654,10,25,Central Region,Tanglin,1.312461731,103.8273029
259313,10,25,Central Region,Tanglin,1.316650125,103.8327159
257652,10,25,Central Region,Tanglin,1.313273509,103.8274447
257662,10,25,Central Region,Tanglin,1.312965409,103.8273576
259421,10,25,Central Region,Newton,1.308851569,103.8307959
257650,10,25,Central Region,Tanglin,1.313173532,103.8270792
257913,10,25,Central Region,Tanglin,1.316717627,103.8275861
257922,10,25,Central Region,Tanglin,1.316911971,103.8267335
248191,10,24,Central Region,Tanglin,1.295655031,103.8270704
259710,10,25,Central Region,Tanglin,1.317478129,103.8332827
248903,10,24,Central Region,Tanglin,1.29387867,103.8302074
259985,10,25,Central Region,Tanglin,1.312971205,103.8281022
259986,10,25,Central Region,Tanglin,1.312764293,103.8290964
249600,10,24,Central Region,River Valley,1.299979099,103.8255228
268855,10,26,Central Region,Tanglin,1.314189816,103.8081763
268852,10,26,Central Region,Tanglin,1.314797266,103.8079277
268856,10,26,Central Region,Tanglin,1.31479658,103.8075526
259750,10,25,Central Region,Tanglin,1.321045083,103.8226397
276484,10,27,Central Region,Bukit Timah,1.329533906,103.7952317
259896,10,25,Central Region,Newton,1.314746755,103.8345902
257919,10,25,Central Region,Tanglin,1.316997799,103.8273161
249445,10,24,Central Region,Tanglin,1.293723851,103.825778
248904,10,24,Central Region,Tanglin,1.293358194,103.8304242
258210,10,25,Central Region,Tanglin,1.316708618,103.8283577
258124,10,25,Central Region,Newton,1.314334648,103.8365853
248184,10,24,Central Region,Tanglin,1.295322495,103.8278186
249063,10,24,Central Region,Tanglin,1.294889409,103.8166558
278553,10,27,Central Region,Bukit Timah,1.312157359,103.8016222
259426,10,25,Central Region,Newton,1.309875389,103.8309789
278551,10,27,Central Region,Bukit Timah,1.311788084,103.8014942
249191,10,24,Central Region,Tanglin,1.295375813,103.8284843
259888,10,25,Central Region,Newton,1.315466362,103.8342958
269210,10,26,Central Region,Bukit Timah,1.324354773,103.8029516
249183,10,24,Central Region,Tanglin,1.295868405,103.8293762
278547,10,27,Central Region,Bukit Timah,1.311769407,103.80171
259865,10,25,Central Region,Tanglin,1.315885317,103.8274862
257992,10,25,Central Region,Tanglin,1.306729336,103.8239843
278742,10,27,Central Region,Bukit Timah,1.309830606,103.8029138
249723,10,24,Central Region,Orchard,1.304900087,103.8268499
248973,10,24,Central Region,Tanglin,1.295936458,103.8298498
269209,10,26,Central Region,Bukit Timah,1.324354773,103.8029516
269205,10,26,Central Region,Bukit Timah,1.324354773,103.8029516
266474,10,26,Central Region,Bukit Timah,1.324354773,103.8029516
266475,10,26,Central Region,Bukit Timah,1.324354773,103.8029516
269208,10,26,Central Region,Bukit Timah,1.324354773,103.8029516
258117,10,25,Central Region,Newton,1.314585889,103.8368773
249188,10,24,Central Region,Tanglin,1.295962201,103.8290516
257914,10,25,Central Region,Tanglin,1.316686636,103.8271914
249574,10,24,Central Region,River Valley,1.299281243,103.8291647
249444,10,24,Central Region,Tanglin,1.294042755,103.8260678
258468,10,25,Central Region,Tanglin,1.30713481,103.8221188
257872,10,25,Central Region,Tanglin,1.320305179,103.8248084
249441,10,24,Central Region,Tanglin,1.294511936,103.8267582
276306,10,27,Central Region,Bukit Timah,1.333060006,103.7897775
276305,10,27,Central Region,Bukit Timah,1.332706392,103.7893638
249722,10,24,Central Region,Orchard,1.304663478,103.8264342
258670,10,25,Central Region,Tanglin,1.310437673,103.8250401
249114,10,24,Central Region,Tanglin,1.292452766,103.8252469
257989,10,25,Central Region,Tanglin,1.306239829,103.8245137
259792,10,25,Central Region,Newton,1.314516927,103.8322069
258376,10,25,Central Region,Tanglin,1.307706981,103.825307
259905,10,25,Central Region,Newton,1.315318262,103.8350527
249081,10,24,Central Region,Tanglin,1.294490978,103.8220653
248185,10,24,Central Region,Tanglin,1.295065956,103.8274228
268836,10,26,Central Region,Tanglin,1.313532335,103.8049967
268988,10,26,Central Region,Bukit Timah,1.324560204,103.807057
259330,10,25,Central Region,Tanglin,1.316249471,103.8304281
278698,10,27,Central Region,Bukit Timah,1.318464639,103.7798585
259428,10,25,Central Region,Newton,1.309702238,103.8307091
249446,10,24,Central Region,Tanglin,1.293374998,103.8254005
269695,10,26,Central Region,Bukit Timah,1.323138864,103.8106762
249616,10,24,Central Region,Tanglin,1.304377503,103.8226595
259343,10,25,Central Region,Tanglin,1.317366275,103.829151
276310,10,27,Central Region,Bukit Timah,1.332177418,103.7892287
259917,10,25,Central Region,Newton,1.316604203,103.8349297
247813,10,24,Central Region,Tanglin,1.292835963,103.8305357
258482,10,25,Central Region,Tanglin,1.306563464,103.8213284
259882,10,25,Central Region,Newton,1.31585629,103.83401
276308,10,27,Central Region,Bukit Timah,1.332477956,103.7902461
259928,10,25,Central Region,Newton,1.315062622,103.8347412
259816,10,25,Central Region,Tanglin,1.315261279,103.8317728
259817,10,25,Central Region,Tanglin,1.315408186,103.8311413
259819,10,25,Central Region,Tanglin,1.316027477,103.8315898
269632,10,26,Central Region,Bukit Timah,1.31209477,103.8006272
259818,10,25,Central Region,Tanglin,1.315663017,103.8314394
269678,10,26,Central Region,Bukit Timah,1.312451113,103.8006636
249614,10,24,Central Region,Tanglin,1.303999254,103.8227434
266338,10,26,Central Region,Bukit Timah,1.324340678,103.7996937
269187,10,26,Central Region,Bukit Timah,1.323776337,103.7995752
266335,10,26,Central Region,Bukit Timah,1.324120432,103.7993316
266337,10,26,Central Region,Bukit Timah,1.324286643,103.7994175
266331,10,26,Central Region,Bukit Timah,1.323759474,103.7993217
269194,10,26,Central Region,Bukit Timah,1.323606491,103.7997217
266332,10,26,Central Region,Bukit Timah,1.323896652,103.7993043
266336,10,26,Central Region,Bukit Timah,1.324226701,103.7993801
266334,10,26,Central Region,Bukit Timah,1.324051747,103.7993284
276953,10,27,Central Region,Bukit Timah,1.314698802,103.7783063
266333,10,26,Central Region,Bukit Timah,1.323965265,103.7993072
258867,10,25,Central Region,Tanglin,1.30933084,103.8062359
276952,10,27,Central Region,Bukit Timah,1.314721473,103.778774
266327,10,26,Central Region,Bukit Timah,1.323576336,103.799452
258868,10,25,Central Region,Tanglin,1.309538121,103.8062603
277052,10,27,Central Region,Bukit Timah,1.315694678,103.78417
277050,10,27,Central Region,Bukit Timah,1.316238791,103.7849081
277051,10,27,Central Region,Bukit Timah,1.315854318,103.7846292
277057,10,27,Central Region,Bukit Timah,1.31644626,103.7853158
277054,10,27,Central Region,Bukit Timah,1.316436282,103.784659
277055,10,27,Central Region,Bukit Timah,1.317045852,103.7847994
276954,10,27,Central Region,Bukit Timah,1.314442774,103.7778577
277056,10,27,Central Region,Bukit Timah,1.316991693,103.7852376
277053,10,27,Central Region,Bukit Timah,1.31602715,103.7843061
248196,10,24,Central Region,Tanglin,1.295709937,103.8275684
249691,10,24,Central Region,River Valley,1.303927783,103.8287702
